field,frame,sub,index,expected
bitstream_lsp_index,116,-1,1,80
bitstream_lsp_index,116,-1,2,29
bitstream_lsp_index,116,-1,3,5
state_prev_gp_q14,116,0,-1,3545
state_prev_taming,116,0,-1,0
state_old_exc_energy,116,0,-1,927140766
state_old_exc_max_abs,116,0,-1,8600
state_past_qua_en,116,0,0,-10831
state_past_qua_en,116,0,1,-12077
state_past_qua_en,116,0,2,-15009
state_past_qua_en,116,0,3,-12077
local_window_min,116,0,-1,21
local_window_max,116,0,-1,27
local_int_lag,116,0,-1,24
local_frac,116,0,-1,0
local_pitch_code,116,0,-1,14
local_p0,116,0,-1,1
local_c,116,0,-1,7178
local_s,116,0,-1,5
local_ga,116,0,-1,5
local_gb,116,0,-1,0
tap_gp_q14,116,0,-1,5143
tap_gc_q12,116,0,-1,8964
tap_taming,116,0,-1,0
tap_abs_pitch,116,0,-1,34013
tap_abs_code,116,0,-1,41675
tap_saturation_count,116,0,-1,0
bitstream_pitch_code,116,0,-1,62
bitstream_p0,116,0,-1,1
bitstream_int_lag,116,0,-1,40
bitstream_frac,116,0,-1,0
bitstream_c,116,0,-1,4211
bitstream_s,116,0,-1,15
bitstream_ga,116,0,-1,4
bitstream_gb,116,0,-1,9
state_prev_gp_q14,116,1,-1,5143
state_prev_taming,116,1,-1,0
state_old_exc_energy,116,1,-1,1084124779
state_old_exc_max_abs,116,1,-1,9293
state_past_qua_en,116,1,0,-12077
state_past_qua_en,116,1,1,-10831
state_past_qua_en,116,1,2,-12077
state_past_qua_en,116,1,3,-15009
local_window_min,116,1,-1,20
local_window_max,116,1,-1,29
local_int_lag,116,1,-1,24
local_frac,116,1,-1,0
local_pitch_code,116,1,-1,14
local_c,116,1,-1,1795
local_s,116,1,-1,4
local_ga,116,1,-1,5
local_gb,116,1,-1,0
tap_gp_q14,116,1,-1,5143
tap_gc_q12,116,1,-1,9229
tap_taming,116,1,-1,0
tap_abs_pitch,116,1,-1,33356
tap_abs_code,116,1,-1,42710
tap_saturation_count,116,1,-1,0
bitstream_pitch_code,116,1,-1,17
bitstream_int_lag,116,1,-1,40
bitstream_frac,116,1,-1,0
bitstream_c,116,1,-1,4211
bitstream_s,116,1,-1,15
bitstream_ga,116,1,-1,1
bitstream_gb,116,1,-1,9
local_lsp_index,117,-1,0,0
local_lsp_index,117,-1,1,80
local_lsp_index,117,-1,2,29
local_lsp_index,117,-1,3,5
bitstream_lsp_index,117,-1,0,0
bitstream_lsp_index,117,-1,1,80
bitstream_lsp_index,117,-1,2,29
bitstream_lsp_index,117,-1,3,5
state_prev_gp_q14,117,0,-1,5143
state_prev_taming,117,0,-1,0
state_old_exc_energy,117,0,-1,1326369308
state_old_exc_max_abs,117,0,-1,9920
state_past_qua_en,117,0,0,-12077
state_past_qua_en,117,0,1,-12077
state_past_qua_en,117,0,2,-10831
state_past_qua_en,117,0,3,-12077
local_window_min,117,0,-1,21
local_window_max,117,0,-1,27
local_int_lag,117,0,-1,21
local_frac,117,0,-1,0
local_pitch_code,117,0,-1,5
local_p0,117,0,-1,0
local_c,117,0,-1,5174
local_s,117,0,-1,15
local_ga,117,0,-1,5
local_gb,117,0,-1,6
tap_gp_q14,117,0,-1,1995
tap_gc_q12,117,0,-1,6828
tap_taming,117,0,-1,0
tap_abs_pitch,117,0,-1,14352
tap_abs_code,117,0,-1,31598
tap_saturation_count,117,0,-1,0
bitstream_pitch_code,117,0,-1,14
bitstream_p0,117,0,-1,1
bitstream_int_lag,117,0,-1,24
bitstream_frac,117,0,-1,0
bitstream_c,117,0,-1,4099
bitstream_s,117,0,-1,15
bitstream_ga,117,0,-1,0
bitstream_gb,117,0,-1,15
state_prev_gp_q14,117,1,-1,1995
state_prev_taming,117,1,-1,0
state_old_exc_energy,117,1,-1,1277708415
state_old_exc_max_abs,117,1,-1,9920
state_past_qua_en,117,1,0,-15009
state_past_qua_en,117,1,1,-12077
state_past_qua_en,117,1,2,-12077
state_past_qua_en,117,1,3,-10831
local_window_min,117,1,-1,20
local_window_max,117,1,-1,29
local_int_lag,117,1,-1,24
local_frac,117,1,-1,0
local_pitch_code,117,1,-1,14
local_c,117,1,-1,7682
local_s,117,1,-1,0
local_ga,117,1,-1,5
local_gb,117,1,-1,0
tap_gp_q14,117,1,-1,5143
tap_gc_q12,117,1,-1,7537
tap_taming,117,1,-1,0
tap_abs_pitch,117,1,-1,32431
tap_abs_code,117,1,-1,33164
tap_saturation_count,117,1,-1,0
bitstream_pitch_code,117,1,-1,14
bitstream_int_lag,117,1,-1,24
bitstream_frac,117,1,-1,0
bitstream_c,117,1,-1,3587
bitstream_s,117,1,-1,7
bitstream_ga,117,1,-1,4
bitstream_gb,117,1,-1,11
local_lsp_index,118,-1,0,0
local_lsp_index,118,-1,1,80
local_lsp_index,118,-1,2,29
local_lsp_index,118,-1,3,5
bitstream_lsp_index,118,-1,0,1
bitstream_lsp_index,118,-1,1,80
bitstream_lsp_index,118,-1,2,29
bitstream_lsp_index,118,-1,3,5
state_prev_gp_q14,118,0,-1,5143
state_prev_taming,118,0,-1,0
state_old_exc_energy,118,0,-1,1133376967
state_old_exc_max_abs,118,0,-1,9920
state_past_qua_en,118,0,0,-12077
state_past_qua_en,118,0,1,-15009
state_past_qua_en,118,0,2,-12077
state_past_qua_en,118,0,3,-12077
local_window_min,118,0,-1,21
local_window_max,118,0,-1,27
local_int_lag,118,0,-1,21
local_frac,118,0,-1,0
local_pitch_code,118,0,-1,5
local_p0,118,0,-1,0
local_c,118,0,-1,5218
local_s,118,0,-1,12
local_ga,118,0,-1,1
local_gb,118,0,-1,6
tap_gp_q14,118,0,-1,3545
tap_gc_q12,118,0,-1,8607
tap_taming,118,0,-1,0
tap_abs_pitch,118,0,-1,25492
tap_abs_code,118,0,-1,39832
tap_saturation_count,118,0,-1,0
bitstream_pitch_code,118,0,-1,62
bitstream_p0,118,0,-1,1
bitstream_int_lag,118,0,-1,40
bitstream_frac,118,0,-1,0
bitstream_c,118,0,-1,371
bitstream_s,118,0,-1,3
bitstream_ga,118,0,-1,3
bitstream_gb,118,0,-1,11
state_prev_gp_q14,118,1,-1,3545
state_prev_taming,118,1,-1,0
state_old_exc_energy,118,1,-1,1057740627
state_old_exc_max_abs,118,1,-1,9920
state_past_qua_en,118,1,0,-10831
state_past_qua_en,118,1,1,-12077
state_past_qua_en,118,1,2,-15009
state_past_qua_en,118,1,3,-12077
local_window_min,118,1,-1,20
local_window_max,118,1,-1,29
local_int_lag,118,1,-1,24
local_frac,118,1,-1,0
local_pitch_code,118,1,-1,14
local_c,118,1,-1,7682
local_s,118,1,-1,0
local_ga,118,1,-1,5
local_gb,118,1,-1,0
tap_gp_q14,118,1,-1,5143
tap_gc_q12,118,1,-1,9012
tap_taming,118,1,-1,0
tap_abs_pitch,118,1,-1,34019
tap_abs_code,118,1,-1,39948
tap_saturation_count,118,1,-1,0
bitstream_pitch_code,118,1,-1,17
bitstream_int_lag,118,1,-1,40
bitstream_frac,118,1,-1,0
bitstream_c,118,1,-1,4183
bitstream_s,118,1,-1,12
bitstream_ga,118,1,-1,7
bitstream_gb,118,1,-1,3
local_lsp_index,119,-1,0,0
local_lsp_index,119,-1,1,72
local_lsp_index,119,-1,2,13
local_lsp_index,119,-1,3,5
bitstream_lsp_index,119,-1,0,0
bitstream_lsp_index,119,-1,1,72
bitstream_lsp_index,119,-1,2,12
bitstream_lsp_index,119,-1,3,5
state_prev_gp_q14,119,0,-1,5143
state_prev_taming,119,0,-1,0
state_old_exc_energy,119,0,-1,1146104020
state_old_exc_max_abs,119,0,-1,9219
state_past_qua_en,119,0,0,-12077
state_past_qua_en,119,0,1,-10831
state_past_qua_en,119,0,2,-12077
state_past_qua_en,119,0,3,-15009
local_window_min,119,0,-1,21
local_window_max,119,0,-1,27
local_int_lag,119,0,-1,21
local_frac,119,0,-1,0
local_pitch_code,119,0,-1,5
local_p0,119,0,-1,0
local_c,119,0,-1,5218
local_s,119,0,-1,12
local_ga,119,0,-1,5
local_gb,119,0,-1,6
tap_gp_q14,119,0,-1,1995
tap_gc_q12,119,0,-1,6637
tap_taming,119,0,-1,0
tap_abs_pitch,119,0,-1,14818
tap_abs_code,119,0,-1,30714
tap_saturation_count,119,0,-1,0
bitstream_pitch_code,119,0,-1,38
bitstream_p0,119,0,-1,1
bitstream_int_lag,119,0,-1,32
bitstream_frac,119,0,-1,0
bitstream_c,119,0,-1,331
bitstream_s,119,0,-1,14
bitstream_ga,119,0,-1,0
bitstream_gb,119,0,-1,15
state_prev_gp_q14,119,1,-1,1995
state_prev_taming,119,1,-1,0
state_old_exc_energy,119,1,-1,1112023053
state_old_exc_max_abs,119,1,-1,9219
state_past_qua_en,119,1,0,-15009
state_past_qua_en,119,1,1,-12077
state_past_qua_en,119,1,2,-10831
state_past_qua_en,119,1,3,-12077
local_window_min,119,1,-1,20
local_window_max,119,1,-1,29
local_int_lag,119,1,-1,24
local_frac,119,1,-1,0
local_pitch_code,119,1,-1,14
local_c,119,1,-1,1546
local_s,119,1,-1,1
local_ga,119,1,-1,5
local_gb,119,1,-1,0
tap_gp_q14,119,1,-1,5143
tap_gc_q12,119,1,-1,7661
tap_taming,119,1,-1,0
tap_abs_pitch,119,1,-1,30078
tap_abs_code,119,1,-1,35240
tap_saturation_count,119,1,-1,0
bitstream_pitch_code,119,1,-1,17
bitstream_int_lag,119,1,-1,32
bitstream_frac,119,1,-1,0
bitstream_c,119,1,-1,339
bitstream_s,119,1,-1,14
bitstream_ga,119,1,-1,6
bitstream_gb,119,1,-1,1
local_lsp_index,120,-1,0,1
local_lsp_index,120,-1,1,80
local_lsp_index,120,-1,2,21
local_lsp_index,120,-1,3,5
bitstream_lsp_index,120,-1,0,0
bitstream_lsp_index,120,-1,1,80
bitstream_lsp_index,120,-1,2,8
bitstream_lsp_index,120,-1,3,5
state_prev_gp_q14,120,0,-1,5143
state_prev_taming,120,0,-1,0
state_old_exc_energy,120,0,-1,1137151307
state_old_exc_max_abs,120,0,-1,9219
state_past_qua_en,120,0,0,-12077
state_past_qua_en,120,0,1,-15009
state_past_qua_en,120,0,2,-12077
state_past_qua_en,120,0,3,-10831
local_window_min,120,0,-1,21
local_window_max,120,0,-1,27
local_int_lag,120,0,-1,21
local_frac,120,0,-1,0
local_pitch_code,120,0,-1,5
local_p0,120,0,-1,0
local_c,120,0,-1,5218
local_s,120,0,-1,12
local_ga,120,0,-1,1
local_gb,120,0,-1,6
tap_gp_q14,120,0,-1,3545
tap_gc_q12,120,0,-1,8837
tap_taming,120,0,-1,0
tap_abs_pitch,120,0,-1,24782
tap_abs_code,120,0,-1,40896
tap_saturation_count,120,0,-1,0
bitstream_pitch_code,120,0,-1,14
bitstream_p0,120,0,-1,1
bitstream_int_lag,120,0,-1,24
bitstream_frac,120,0,-1,0
bitstream_c,120,0,-1,24
bitstream_s,120,0,-1,11
bitstream_ga,120,0,-1,5
bitstream_gb,120,0,-1,1
state_prev_gp_q14,120,1,-1,3545
state_prev_taming,120,1,-1,0
state_old_exc_energy,120,1,-1,1143509472
state_old_exc_max_abs,120,1,-1,9006
state_past_qua_en,120,1,0,-10831
state_past_qua_en,120,1,1,-12077
state_past_qua_en,120,1,2,-15009
state_past_qua_en,120,1,3,-12077
local_window_min,120,1,-1,20
local_window_max,120,1,-1,29
local_int_lag,120,1,-1,24
local_frac,120,1,-1,0
local_pitch_code,120,1,-1,14
local_c,120,1,-1,7178
local_s,120,1,-1,5
local_ga,120,1,-1,5
local_gb,120,1,-1,6
tap_gp_q14,120,1,-1,1995
tap_gc_q12,120,1,-1,6446
tap_taming,120,1,-1,0
tap_abs_pitch,120,1,-1,13162
tap_abs_code,120,1,-1,29969
tap_saturation_count,120,1,-1,0
bitstream_pitch_code,120,1,-1,14
bitstream_int_lag,120,1,-1,24
bitstream_frac,120,1,-1,0
bitstream_c,120,1,-1,2816
bitstream_s,120,1,-1,11
bitstream_ga,120,1,-1,1
bitstream_gb,120,1,-1,9
local_lsp_index,121,-1,0,0
local_lsp_index,121,-1,1,80
local_lsp_index,121,-1,2,8
local_lsp_index,121,-1,3,5
bitstream_lsp_index,121,-1,0,0
bitstream_lsp_index,121,-1,1,80
bitstream_lsp_index,121,-1,2,29
bitstream_lsp_index,121,-1,3,5
state_prev_gp_q14,121,0,-1,1995
state_prev_taming,121,0,-1,0
state_old_exc_energy,121,0,-1,986930309
state_old_exc_max_abs,121,0,-1,8829
state_past_qua_en,121,0,0,-15009
state_past_qua_en,121,0,1,-10831
state_past_qua_en,121,0,2,-12077
state_past_qua_en,121,0,3,-15009
local_window_min,121,0,-1,21
local_window_max,121,0,-1,27
local_int_lag,121,0,-1,24
local_frac,121,0,-1,0
local_pitch_code,121,0,-1,14
local_p0,121,0,-1,1
local_c,121,0,-1,1082
local_s,121,0,-1,7
local_ga,121,0,-1,5
local_gb,121,0,-1,6
tap_gp_q14,121,0,-1,1995
tap_gc_q12,121,0,-1,5351
tap_taming,121,0,-1,0
tap_abs_pitch,121,0,-1,10679
tap_abs_code,121,0,-1,24614
tap_saturation_count,121,0,-1,0
bitstream_pitch_code,121,0,-1,62
bitstream_p0,121,0,-1,1
bitstream_int_lag,121,0,-1,40
bitstream_frac,121,0,-1,0
bitstream_c,121,0,-1,323
bitstream_s,121,0,-1,3
bitstream_ga,121,0,-1,1
bitstream_gb,121,0,-1,9
state_prev_gp_q14,121,1,-1,1995
state_prev_taming,121,1,-1,0
state_old_exc_energy,121,1,-1,852221523
state_old_exc_max_abs,121,1,-1,8829
state_past_qua_en,121,1,0,-15009
state_past_qua_en,121,1,1,-15009
state_past_qua_en,121,1,2,-10831
state_past_qua_en,121,1,3,-12077
local_window_min,121,1,-1,20
local_window_max,121,1,-1,29
local_int_lag,121,1,-1,24
local_frac,121,1,-1,0
local_pitch_code,121,1,-1,14
local_c,121,1,-1,7225
local_s,121,1,-1,7
local_ga,121,1,-1,5
local_gb,121,1,-1,0
tap_gp_q14,121,1,-1,5143
tap_gc_q12,121,1,-1,6355
tap_taming,121,1,-1,0
tap_abs_pitch,121,1,-1,27015
tap_abs_code,121,1,-1,27962
tap_saturation_count,121,1,-1,0
bitstream_pitch_code,121,1,-1,17
bitstream_int_lag,121,1,-1,40
bitstream_frac,121,1,-1,0
bitstream_c,121,1,-1,3696
bitstream_s,121,1,-1,6
bitstream_ga,121,1,-1,7
bitstream_gb,121,1,-1,3
local_lsp_index,122,-1,0,0
local_lsp_index,122,-1,1,80
local_lsp_index,122,-1,2,29
local_lsp_index,122,-1,3,5
bitstream_lsp_index,122,-1,0,0
bitstream_lsp_index,122,-1,1,80
bitstream_lsp_index,122,-1,2,29
bitstream_lsp_index,122,-1,3,5
state_prev_gp_q14,122,0,-1,5143
state_prev_taming,122,0,-1,0
state_old_exc_energy,122,0,-1,804189772
state_old_exc_max_abs,122,0,-1,8829
state_past_qua_en,122,0,0,-12077
state_past_qua_en,122,0,1,-15009
state_past_qua_en,122,0,2,-15009
state_past_qua_en,122,0,3,-10831
local_window_min,122,0,-1,21
local_window_max,122,0,-1,27
local_int_lag,122,0,-1,24
local_frac,122,0,-1,0
local_pitch_code,122,0,-1,14
local_p0,122,0,-1,1
local_c,122,0,-1,1794
local_s,122,0,-1,4
local_ga,122,0,-1,5
local_gb,122,0,-1,0
tap_gp_q14,122,0,-1,5143
tap_gc_q12,122,0,-1,6787
tap_taming,122,0,-1,0
tap_abs_pitch,122,0,-1,32324
tap_abs_code,122,0,-1,33541
tap_saturation_count,122,0,-1,0
bitstream_pitch_code,122,0,-1,14
bitstream_p0,122,0,-1,1
bitstream_int_lag,122,0,-1,24
bitstream_frac,122,0,-1,0
bitstream_c,122,0,-1,276
bitstream_s,122,0,-1,1
bitstream_ga,122,0,-1,4
bitstream_gb,122,0,-1,9
state_prev_gp_q14,122,1,-1,5143
state_prev_taming,122,1,-1,0
state_old_exc_energy,122,1,-1,711338942
state_old_exc_max_abs,122,1,-1,8056
state_past_qua_en,122,1,0,-12077
state_past_qua_en,122,1,1,-12077
state_past_qua_en,122,1,2,-15009
state_past_qua_en,122,1,3,-15009
local_window_min,122,1,-1,20
local_window_max,122,1,-1,29
local_int_lag,122,1,-1,24
local_frac,122,1,-1,0
local_pitch_code,122,1,-1,14
local_c,122,1,-1,1802
local_s,122,1,-1,5
local_ga,122,1,-1,5
local_gb,122,1,-1,0
tap_gp_q14,122,1,-1,5143
tap_gc_q12,122,1,-1,7512
tap_taming,122,1,-1,0
tap_abs_pitch,122,1,-1,32645
tap_abs_code,122,1,-1,37122
tap_saturation_count,122,1,-1,0
bitstream_pitch_code,122,1,-1,14
bitstream_int_lag,122,1,-1,24
bitstream_frac,122,1,-1,0
bitstream_c,122,1,-1,3664
bitstream_s,122,1,-1,4
bitstream_ga,122,1,-1,1
bitstream_gb,122,1,-1,9
local_lsp_index,123,-1,0,0
local_lsp_index,123,-1,1,72
local_lsp_index,123,-1,2,8
local_lsp_index,123,-1,3,5
bitstream_lsp_index,123,-1,0,1
bitstream_lsp_index,123,-1,1,80
bitstream_lsp_index,123,-1,2,29
bitstream_lsp_index,123,-1,3,5
state_prev_gp_q14,123,0,-1,5143
state_prev_taming,123,0,-1,0
state_old_exc_energy,123,0,-1,867599644
state_old_exc_max_abs,123,0,-1,8199
state_past_qua_en,123,0,0,-12077
state_past_qua_en,123,0,1,-12077
state_past_qua_en,123,0,2,-12077
state_past_qua_en,123,0,3,-15009
local_window_min,123,0,-1,21
local_window_max,123,0,-1,27
local_int_lag,123,0,-1,24
local_frac,123,0,-1,0
local_pitch_code,123,0,-1,14
local_p0,123,0,-1,1
local_c,123,0,-1,1802
local_s,123,0,-1,5
local_ga,123,0,-1,5
local_gb,123,0,-1,6
tap_gp_q14,123,0,-1,1995
tap_gc_q12,123,0,-1,6044
tap_taming,123,0,-1,0
tap_abs_pitch,123,0,-1,12752
tap_abs_code,123,0,-1,29867
tap_saturation_count,123,0,-1,0
bitstream_pitch_code,123,0,-1,62
bitstream_p0,123,0,-1,1
bitstream_int_lag,123,0,-1,40
bitstream_frac,123,0,-1,0
bitstream_c,123,0,-1,4147
bitstream_s,123,0,-1,15
bitstream_ga,123,0,-1,3
bitstream_gb,123,0,-1,11
state_prev_gp_q14,123,1,-1,1995
state_prev_taming,123,1,-1,0
state_old_exc_energy,123,1,-1,900896523
state_old_exc_max_abs,123,1,-1,8199
state_past_qua_en,123,1,0,-15009
state_past_qua_en,123,1,1,-12077
state_past_qua_en,123,1,2,-12077
state_past_qua_en,123,1,3,-12077
local_window_min,123,1,-1,20
local_window_max,123,1,-1,29
local_int_lag,123,1,-1,24
local_frac,123,1,-1,0
local_pitch_code,123,1,-1,14
local_c,123,1,-1,1546
local_s,123,1,-1,1
local_ga,123,1,-1,5
local_gb,123,1,-1,0
tap_gp_q14,123,1,-1,5143
tap_gc_q12,123,1,-1,7301
tap_taming,123,1,-1,0
tap_abs_pitch,123,1,-1,27751
tap_abs_code,123,1,-1,33584
tap_saturation_count,123,1,-1,0
bitstream_pitch_code,123,1,-1,17
bitstream_int_lag,123,1,-1,40
bitstream_frac,123,1,-1,0
bitstream_c,123,1,-1,3695
bitstream_s,123,1,-1,6
bitstream_ga,123,1,-1,3
bitstream_gb,123,1,-1,11
local_lsp_index,124,-1,0,0
local_lsp_index,124,-1,1,80
local_lsp_index,124,-1,2,13
local_lsp_index,124,-1,3,5
bitstream_lsp_index,124,-1,0,0
bitstream_lsp_index,124,-1,1,72
bitstream_lsp_index,124,-1,2,12
bitstream_lsp_index,124,-1,3,5
state_prev_gp_q14,124,0,-1,5143
state_prev_taming,124,0,-1,0
state_old_exc_energy,124,0,-1,931274436
state_old_exc_max_abs,124,0,-1,8199
state_past_qua_en,124,0,0,-12077
state_past_qua_en,124,0,1,-15009
state_past_qua_en,124,0,2,-12077
state_past_qua_en,124,0,3,-12077
local_window_min,124,0,-1,21
local_window_max,124,0,-1,27
local_int_lag,124,0,-1,21
local_frac,124,0,-1,0
local_pitch_code,124,0,-1,5
local_p0,124,0,-1,0
local_c,124,0,-1,5218
local_s,124,0,-1,12
local_ga,124,0,-1,1
local_gb,124,0,-1,6
tap_gp_q14,124,0,-1,3545
tap_gc_q12,124,0,-1,8607
tap_taming,124,0,-1,0
tap_abs_pitch,124,0,-1,24769
tap_abs_code,124,0,-1,39832
tap_saturation_count,124,0,-1,0
bitstream_pitch_code,124,0,-1,38
bitstream_p0,124,0,-1,1
bitstream_int_lag,124,0,-1,32
bitstream_frac,124,0,-1,0
bitstream_c,124,0,-1,4203
bitstream_s,124,0,-1,0
bitstream_ga,124,0,-1,0
bitstream_gb,124,0,-1,15
state_prev_gp_q14,124,1,-1,3545
state_prev_taming,124,1,-1,0
state_old_exc_energy,124,1,-1,984145882
state_old_exc_max_abs,124,1,-1,8605
state_past_qua_en,124,1,0,-10831
state_past_qua_en,124,1,1,-12077
state_past_qua_en,124,1,2,-15009
state_past_qua_en,124,1,3,-12077
local_window_min,124,1,-1,20
local_window_max,124,1,-1,29
local_int_lag,124,1,-1,24
local_frac,124,1,-1,0
local_pitch_code,124,1,-1,14
local_c,124,1,-1,7170
local_s,124,1,-1,4
local_ga,124,1,-1,5
local_gb,124,1,-1,6
tap_gp_q14,124,1,-1,1995
tap_gc_q12,124,1,-1,6446
tap_taming,124,1,-1,0
tap_abs_pitch,124,1,-1,13082
tap_abs_code,124,1,-1,29969
tap_saturation_count,124,1,-1,0
bitstream_pitch_code,124,1,-1,17
bitstream_int_lag,124,1,-1,32
bitstream_frac,124,1,-1,0
bitstream_c,124,1,-1,346
bitstream_s,124,1,-1,14
bitstream_ga,124,1,-1,3
bitstream_gb,124,1,-1,9
local_lsp_index,125,-1,0,0
local_lsp_index,125,-1,1,80
local_lsp_index,125,-1,2,29
local_lsp_index,125,-1,3,5
bitstream_lsp_index,125,-1,0,0
bitstream_lsp_index,125,-1,1,80
bitstream_lsp_index,125,-1,2,8
bitstream_lsp_index,125,-1,3,5
state_prev_gp_q14,125,0,-1,1995
state_prev_taming,125,0,-1,0
state_old_exc_energy,125,0,-1,894672983
state_old_exc_max_abs,125,0,-1,8605
state_past_qua_en,125,0,0,-15009
state_past_qua_en,125,0,1,-10831
state_past_qua_en,125,0,2,-12077
state_past_qua_en,125,0,3,-15009
local_window_min,125,0,-1,21
local_window_max,125,0,-1,27
local_int_lag,125,0,-1,24
local_frac,125,0,-1,0
local_pitch_code,125,0,-1,14
local_p0,125,0,-1,1
local_c,125,0,-1,1082
local_s,125,0,-1,7
local_ga,125,0,-1,5
local_gb,125,0,-1,6
tap_gp_q14,125,0,-1,1995
tap_gc_q12,125,0,-1,5351
tap_taming,125,0,-1,0
tap_abs_pitch,125,0,-1,10670
tap_abs_code,125,0,-1,24614
tap_saturation_count,125,0,-1,0
bitstream_pitch_code,125,0,-1,14
bitstream_p0,125,0,-1,1
bitstream_int_lag,125,0,-1,24
bitstream_frac,125,0,-1,0
bitstream_c,125,0,-1,608
bitstream_s,125,0,-1,0
bitstream_ga,125,0,-1,4
bitstream_gb,125,0,-1,7
state_prev_gp_q14,125,1,-1,1995
state_prev_taming,125,1,-1,0
state_old_exc_energy,125,1,-1,820791804
state_old_exc_max_abs,125,1,-1,8605
state_past_qua_en,125,1,0,-15009
state_past_qua_en,125,1,1,-15009
state_past_qua_en,125,1,2,-10831
state_past_qua_en,125,1,3,-12077
local_window_min,125,1,-1,20
local_window_max,125,1,-1,29
local_int_lag,125,1,-1,24
local_frac,125,1,-1,0
local_pitch_code,125,1,-1,14
local_c,125,1,-1,7225
local_s,125,1,-1,7
local_ga,125,1,-1,5
local_gb,125,1,-1,0
tap_gp_q14,125,1,-1,5143
tap_gc_q12,125,1,-1,6355
tap_taming,125,1,-1,0
tap_abs_pitch,125,1,-1,27021
tap_abs_code,125,1,-1,27962
tap_saturation_count,125,1,-1,0
bitstream_pitch_code,125,1,-1,14
bitstream_int_lag,125,1,-1,24
bitstream_frac,125,1,-1,0
bitstream_c,125,1,-1,210
bitstream_s,125,1,-1,15
bitstream_ga,125,1,-1,4
bitstream_gb,125,1,-1,11
local_lsp_index,126,-1,0,0
local_lsp_index,126,-1,1,72
local_lsp_index,126,-1,2,21
local_lsp_index,126,-1,3,4
bitstream_lsp_index,126,-1,0,0
bitstream_lsp_index,126,-1,1,80
bitstream_lsp_index,126,-1,2,29
bitstream_lsp_index,126,-1,3,5
state_prev_gp_q14,126,0,-1,5143
state_prev_taming,126,0,-1,0
state_old_exc_energy,126,0,-1,789119879
state_old_exc_max_abs,126,0,-1,8600
state_past_qua_en,126,0,0,-12077
state_past_qua_en,126,0,1,-15009
state_past_qua_en,126,0,2,-15009
state_past_qua_en,126,0,3,-10831
local_window_min,126,0,-1,21
local_window_max,126,0,-1,27
local_int_lag,126,0,-1,24
local_frac,126,0,-1,0
local_pitch_code,126,0,-1,14
local_p0,126,0,-1,1
local_c,126,0,-1,1795
local_s,126,0,-1,4
local_ga,126,0,-1,5
local_gb,126,0,-1,0
tap_gp_q14,126,0,-1,5143
tap_gc_q12,126,0,-1,6865
tap_taming,126,0,-1,0
tap_abs_pitch,126,0,-1,32373
tap_abs_code,126,0,-1,31770
tap_saturation_count,126,0,-1,0
bitstream_pitch_code,126,0,-1,62
bitstream_p0,126,0,-1,1
bitstream_int_lag,126,0,-1,40
bitstream_frac,126,0,-1,0
bitstream_c,126,0,-1,1444
bitstream_s,126,0,-1,3
bitstream_ga,126,0,-1,4
bitstream_gb,126,0,-1,9
state_prev_gp_q14,126,1,-1,5143
state_prev_taming,126,1,-1,0
state_old_exc_energy,126,1,-1,705299121
state_old_exc_max_abs,126,1,-1,8057
state_past_qua_en,126,1,0,-12077
state_past_qua_en,126,1,1,-12077
state_past_qua_en,126,1,2,-15009
state_past_qua_en,126,1,3,-15009
local_window_min,126,1,-1,20
local_window_max,126,1,-1,29
local_int_lag,126,1,-1,21
local_frac,126,1,-1,0
local_pitch_code,126,1,-1,5
local_c,126,1,-1,2573
local_s,126,1,-1,0
local_ga,126,1,-1,1
local_gb,126,1,-1,6
tap_gp_q14,126,1,-1,3545
tap_gc_q12,126,1,-1,8747
tap_taming,126,1,-1,0
tap_abs_pitch,126,1,-1,24403
tap_abs_code,126,1,-1,40480
tap_saturation_count,126,1,-1,0
bitstream_pitch_code,126,1,-1,17
bitstream_int_lag,126,1,-1,40
bitstream_frac,126,1,-1,0
bitstream_c,126,1,-1,379
bitstream_s,126,1,-1,3
bitstream_ga,126,1,-1,7
bitstream_gb,126,1,-1,3
local_lsp_index,127,-1,0,1
local_lsp_index,127,-1,1,80
local_lsp_index,127,-1,2,13
local_lsp_index,127,-1,3,5
bitstream_lsp_index,127,-1,0,0
bitstream_lsp_index,127,-1,1,80
bitstream_lsp_index,127,-1,2,29
bitstream_lsp_index,127,-1,3,5
state_prev_gp_q14,127,0,-1,3545
state_prev_taming,127,0,-1,0
state_old_exc_energy,127,0,-1,931733037
state_old_exc_max_abs,127,0,-1,9545
state_past_qua_en,127,0,0,-10831
state_past_qua_en,127,0,1,-12077
state_past_qua_en,127,0,2,-12077
state_past_qua_en,127,0,3,-15009
local_window_min,127,0,-1,21
local_window_max,127,0,-1,27
local_int_lag,127,0,-1,21
local_frac,127,0,-1,0
local_pitch_code,127,0,-1,5
local_p0,127,0,-1,0
local_c,127,0,-1,5177
local_s,127,0,-1,15
local_ga,127,0,-1,5
local_gb,127,0,-1,6
tap_gp_q14,127,0,-1,1995
tap_gc_q12,127,0,-1,6773
tap_taming,127,0,-1,0
tap_abs_pitch,127,0,-1,14758
tap_abs_code,127,0,-1,31487
tap_saturation_count,127,0,-1,0
bitstream_pitch_code,127,0,-1,14
bitstream_p0,127,0,-1,1
bitstream_int_lag,127,0,-1,24
bitstream_frac,127,0,-1,0
